frame,events_ms,simulation_ms,render_ms,ui_ms,sim_gpu_ms,collision_gpu_ms,grid_gpu_ms,solver_gpu_ms,particles_n,frame_ms
585,0,16.0247,0,0,4.31678,0.244608,0.71448,1.26256,29000,20.853
586,0,15.9883,0,0,4.42858,0.239616,0.712192,1.30218,29000,20.812
587,0,15.6526,0,0,4.35672,0.244608,0.715,0.565136,29000,20.8311
588,0,15.9937,0,0,4.32541,0.238732,0.714636,1.2533,29000,20.8206
589,0,16.0701,0,0,4.44361,0.242216,0.719836,0.60216,29000,20.8616
590,0,15.8494,0,0,4.34902,0.24128,0.711932,0.56368,29000,20.8302
591,0,18.5916,0,0,4.34278,0.249756,0.71448,1.22304,29000,20.647
592,0,0,0,0,4.34361,0.239772,0.713024,0.562848,29000,21.1887
593,0,15.9907,0,0,4.36821,0.248716,0.715988,1.25986,29000,20.4773
594,0,15.8655,0,0,4.37325,0.239356,0.71266,1.29698,29000,20.8216
595,0,15.6455,0,0,4.36098,0.243568,0.710528,1.28398,29000,20.9904
596,0,15.8474,0,0,4.32723,0.241072,0.7124,1.2323,29000,20.6976
597,0,16.0759,0,0,4.33378,0.282204,0.729092,0.567476,29000,20.9875
598,0,15.8188,0,0,4.3445,0.242112,0.716612,1.26266,29000,20.649
599,0,15.8308,0,0,4.61162,0.240656,0.71968,1.5159,29000,21.3842
600,0,15.7561,0,0,4.30919,0.24674,0.711568,1.25096,29000,20.4849
601,0,3.35498,0,0,4.55364,0.244556,0.723736,0.566904,29000,20.7434
602,0,15.9844,0,0,4.50512,0.24232,0.714324,1.4429,29000,20.7529
603,0,16.0493,0,0,4.4929,0.241332,0.714376,1.44737,29000,20.8082
604,0,15.7861,0,0,4.45359,0.242268,0.719056,0.560924,29000,21.0676
605,0,0,16.103,0,4.32536,0.24752,0.712608,0.566384,29000,21.0629
606,0,10.0259,0,0,4.37148,0.2522,0.713596,1.33879,29000,20.6308
607,0,15.7737,0,0,4.53794,0.248456,0.713128,1.52542,29000,20.8158
608,0,15.9482,0,0,4.3798,0.245284,0.712868,1.36786,29000,20.8588
609,0,15.8857,0,0,4.40986,0.310232,0.712452,0.56394,29000,21.369
610,0,22.3027,0,0,4.28366,0.241124,0.713024,1.30156,29000,20.215
611,0,9.48462,0,0,4.25906,0.247988,0.712244,1.27109,29000,20.9417
612,0,14.0286,0,0,4.34855,0.244244,0.732524,1.35559,29000,20.7033
613,0,15.8643,0,0,4.36452,0.252252,0.734136,1.34612,29000,20.9503
614,0,15.8401,0,0,4.43295,0.25298,0.750568,1.39854,29000,21.0257
615,0,15.676,0,0,4.28662,0.244972,0.715416,1.28653,29000,20.7367
616,0,15.6819,0,0,4.26462,0.242892,0.712192,1.29064,29000,20.5288
617,0,15.655,0,0,4.23155,0.243152,0.726284,1.23542,29000,20.8397
