frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
144,14.2220,0.0317,1.0254,0.0082,12.7545,0.6008,5.9194,5.5483,0.5504,18960,6320,1,7488,20
145,13.5083,0.0482,0.7093,0.0076,12.7754,0.6883,5.8237,5.5890,0.5332,18960,6320,1,7488,20
146,13.7524,0.0334,0.7532,0.0079,12.4509,0.6001,5.6826,5.5671,0.4787,18960,6320,1,7488,20
147,14.1269,0.0325,1.1016,0.0086,12.5790,0.5926,5.8469,5.5000,0.5161,18960,6320,1,7488,20
148,13.2160,0.0245,0.6706,0.0070,12.9830,0.7979,5.9141,5.6611,0.4707,18960,6320,1,7488,20
149,13.7253,0.0297,0.6916,0.0086,12.7784,0.7274,5.9094,5.5207,0.4831,18960,6320,1,7488,20
150,14.1048,0.0316,0.8818,0.0107,12.5817,0.6384,5.7213,5.5859,0.4870,18960,6320,1,7488,20
151,13.4995,0.0326,0.6936,0.0084,12.7870,0.6565,5.7738,5.6900,0.5139,18960,6320,1,7488,20
152,13.7044,0.0251,0.8115,0.0088,12.6751,0.7937,5.6923,5.4776,0.5491,18960,6320,1,7488,20
153,13.2650,0.0276,0.6672,0.0073,12.7040,0.7309,5.7181,5.5878,0.5062,18960,6320,1,7488,20
154,13.5864,0.0236,0.7571,0.0088,13.3149,0.7134,6.1401,5.7597,0.5245,18960,6320,1,7488,20
155,13.9478,0.0340,0.7935,0.0091,12.6826,0.6069,5.8032,5.5956,0.5411,18960,6320,1,7488,20
156,13.9227,0.0331,0.7273,0.0087,12.4479,0.6644,5.6647,5.5416,0.4476,18960,6320,1,7488,20
157,13.5964,0.0267,0.7029,0.0085,12.8244,0.6862,5.7672,5.5804,0.6669,18960,6320,1,7488,20
158,39.3850,0.0286,26.2600,0.0082,12.5331,0.7034,5.7156,5.4714,0.4997,18960,6320,1,7488,20
159,15.3171,0.0338,1.2856,0.0108,12.8529,0.6050,5.8997,5.5925,0.6177,18960,6320,1,7488,20
160,14.7999,0.0278,1.4092,0.0113,12.3318,0.6255,5.5588,5.5210,0.4925,18960,6320,1,7488,20
161,13.7566,0.0342,0.7401,0.0085,12.7041,0.6545,5.6979,5.6271,0.5637,18960,6320,1,7488,20
162,14.0088,0.0308,0.7568,0.0090,12.7642,0.6659,5.6850,5.7028,0.5657,18960,6320,1,7488,20
163,13.9113,0.0349,0.7255,0.0090,12.3770,0.6180,5.6594,5.4303,0.5434,18960,6320,1,7488,20
164,13.8317,0.0304,0.7233,0.0086,12.8077,0.7625,5.7485,5.6143,0.5414,18960,6320,1,7488,20
165,13.7370,0.0272,0.7133,0.0088,12.5920,0.7296,5.6734,5.5506,0.4983,18960,6320,1,7488,20
166,13.8195,0.0274,0.8388,0.0090,12.8999,0.7124,5.8102,5.7267,0.4957,18960,6320,1,7488,20
167,13.7310,0.0294,0.7376,0.0087,12.6166,0.6961,5.7484,5.5121,0.5038,18960,6320,1,7488,20
168,13.3882,0.0265,0.7301,0.0077,12.7259,0.6839,5.7651,5.5825,0.5260,18960,6320,1,7488,20
169,13.5370,0.0276,0.7563,0.0080,12.6345,0.6458,5.6650,5.6703,0.4942,18960,6320,1,7488,20
170,13.9751,0.0285,0.7721,0.0073,12.3142,0.6109,5.6084,5.4479,0.5257,18960,6320,1,7488,20
171,13.8206,0.0267,0.8397,0.0087,12.6181,0.7089,5.7565,5.5456,0.4562,18960,6320,1,7488,20
172,13.5107,0.0327,0.7123,0.0077,12.8240,0.5984,5.8118,5.7236,0.5630,18960,6320,1,7488,20
173,13.7396,0.0281,0.7447,0.0182,12.7391,0.7337,5.6204,5.6975,0.5330,18960,6320,1,7488,20
174,13.6431,0.0534,0.7220,0.0080,12.9028,0.7565,5.6862,5.7543,0.5366,18960,6320,1,7488,20
175,13.8286,0.0364,0.8991,0.0081,12.4391,0.5892,5.6856,5.5636,0.4936,18960,6320,1,7488,20
176,14.2217,0.0359,0.6914,0.0075,13.1011,0.6843,5.7979,5.9249,0.5465,18960,6320,1,7488,20
177,14.0635,0.0275,1.1572,0.0090,12.5093,0.5978,5.6691,5.5907,0.5165,18960,6320,1,7488,20
178,13.3069,0.0299,0.6602,0.0078,12.6842,0.7033,5.7092,5.5998,0.5435,18960,6320,1,7488,20
179,13.7882,0.0249,0.7511,0.0088,12.8741,0.6445,5.9118,5.6603,0.5185,18960,6320,1,7488,20
180,13.4696,0.0272,0.7237,0.0076,12.7491,0.6569,5.7302,5.6931,0.5240,18960,6320,1,7488,20
181,13.9797,0.0281,0.8794,0.0103,12.7390,0.6175,5.7951,5.6842,0.5151,18960,6320,1,7488,20
182,13.2772,0.0269,0.7402,0.0087,12.9591,0.5905,6.0107,5.6455,0.5857,18960,6320,1,7488,20
183,13.7570,0.0302,0.8125,0.0097,12.8596,0.6246,5.8683,5.6964,0.5280,18960,6320,1,7488,20
184,13.8268,0.0289,0.8424,0.0127,12.2684,0.5867,5.5809,5.4643,0.5114,18960,6320,1,7488,20
185,13.4351,0.0261,0.8441,0.0118,12.4173,0.5639,5.6605,5.5901,0.4981,18960,6320,1,7488,20
186,13.7840,0.0397,0.7489,0.0090,12.8521,0.6444,5.8559,5.7267,0.5084,18960,6320,1,7488,20
187,13.5776,0.0289,0.7598,0.0081,12.3854,0.6992,5.6708,5.4191,0.4708,18960,6320,1,7488,20
188,13.8416,0.0321,0.7221,0.0085,12.4586,0.6709,5.6734,5.5114,0.4691,18960,6320,1,7488,20
189,13.8913,0.0342,1.0285,0.0103,12.9127,0.7552,5.8969,5.6075,0.5006,18960,6320,1,7488,20
190,13.6889,0.0529,0.7199,0.0082,13.3658,0.6271,6.1045,5.9947,0.5237,18960,6320,1,7488,20
191,13.6941,0.0350,0.8439,0.0087,12.6325,0.6639,5.8579,5.4589,0.5021,18960,6320,1,7488,20
